date(shamsi),number of buy,number of sell,avg price buy,avg price sell
1399/05/05,0,2929,0,4290
1399/05/05,0,359,0,4290
1399/05/05,0,3756,0,4230
1399/05/05,0,45699,0,4330
1399/05/05,0,5000,0,4290
1399/05/05,0,5945,0,4270
1399/05/05,0,6134,0,4330
1399/05/05,0,6383,0,4330
1399/05/05,0,7000,0,4290
1399/05/05,0,7000,0,4290
1399/05/05,0,9244,0,4330
1399/05/05,0,9999,0,4290
1399/05/06,13043,0,60000,0
1399/05/06,1691,0,59990,0
1399/05/06,312,0,59980,0
1399/05/06,7269,0,59990,0
1399/05/06,841,0,59990,0
1399/05/06,85,0,59990,0
1399/05/07,0,100,0,74800
1399/05/07,0,150,0,74800
1399/05/07,0,5000,0,74800
1399/05/07,0,514,0,74800
1399/05/07,0,80,0,74800
1399/05/07,10,0,18000,0
1399/05/07,13,0,18000,0
1399/05/07,21,0,18000,0
1399/05/07,28,0,18000,0
1399/05/07,34,0,18000,0
1399/05/07,40,0,18000,0
1399/05/07,40,0,18000,0
1399/05/07,42,0,18000,0
1399/05/07,43,0,18000,0
1399/05/07,45,0,18000,0
1399/05/07,47,0,18000,0
1399/05/07,47,0,18000,0
1399/05/07,47,0,18000,0
1399/05/07,47,0,18000,0
1399/05/07,47,0,18000,0
1399/05/07,47,0,18000,0
1399/05/07,47,0,18000,0
1399/05/07,47,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,48,0,18000,0
1399/05/07,5,0,18000,0
1399/05/07,6,0,18000,0
1399/05/08,0,10000,0,3890
1399/05/08,0,10000,0,4350
1399/05/08,0,11000,0,3890
1399/05/08,0,1150,0,4350
1399/05/08,0,1200,0,4350
1399/05/08,0,1200,0,4350
1399/05/08,0,1200,0,4350
1399/05/08,0,1250,0,4350
1399/05/08,0,12805,0,3890
1399/05/08,0,1300,0,3890
1399/05/08,0,1306,0,3890
1399/05/08,0,1310,0,4350
1399/05/08,0,13937,0,4350
1399/05/08,0,1394,0,4350
1399/05/08,0,1500,0,3890
1399/05/08,0,1500,0,4350
1399/05/08,0,16000,0,3890
1399/05/08,0,16032,0,4350
1399/05/08,0,1650,0,4350
1399/05/08,0,1700,0,3890
1399/05/08,0,1722,0,4350
1399/05/08,0,1832,0,4350
1399/05/08,0,2000,0,3890
1399/05/08,0,2000,0,4350
1399/05/08,0,2000,0,4350
1399/05/08,0,2100,0,4350
1399/05/08,0,2200,0,4350
1399/05/08,0,22000,0,4350
1399/05/08,0,2290,0,4350
1399/05/08,0,2500,0,3890
1399/05/08,0,25000,0,4350
1399/05/08,0,25452,0,3890
1399/05/08,0,2561,0,3890
1399/05/08,0,3000,0,3890
1399/05/08,0,3019,0,3890
1399/05/08,0,30734,0,3890
1399/05/08,0,3227,0,4350
1399/05/08,0,3260,0,4350
1399/05/08,0,4000,0,4350
1399/05/08,0,4000,0,4350
1399/05/08,0,4000,0,4350
1399/05/08,0,40500,0,3890
1399/05/08,0,4141,0,4350
1399/05/08,0,41443,0,4350
1399/05/08,0,43417,0,4350
1399/05/08,0,5000,0,3890
1399/05/08,0,5000,0,3890
1399/05/08,0,5000,0,4350
1399/05/08,0,53000,0,4350
1399/05/08,0,5335,0,3890
1399/05/08,0,60000,0,3890
1399/05/08,0,64,0,3890
1399/05/08,0,7000,0,3890
1399/05/08,0,9200,0,3890
1399/05/08,0,973,0,4350
1399/05/08,32,0,39750,0
1399/05/08,51,0,24000,0
1399/05/12,0,13,0,56695
1399/05/12,0,51,0,25384
1399/05/12,100000,0,5760,0
1399/05/12,25406,0,5760,0
1399/05/12,47547,0,5760,0
1399/05/15,16,0,6300,0
1399/05/15,161,0,10400,0
1399/05/22,670,0,2200,0
1399/05/22,7,0,21000,0
1399/05/29,10,0,6000,0
1399/06/03,0,3109,0,38040
1399/06/03,0,4245,0,38040
1399/06/03,0,4850,0,38040
1399/06/04,0,10000,0,21120
1399/06/04,0,1411,0,21120
1399/06/04,0,15446,0,7730
1399/06/04,0,19008,0,21120
1399/06/04,0,2000,0,7730
1399/06/04,0,285,0,21120
1399/06/04,0,300,0,21120
1399/06/04,0,3028,0,7730
1399/06/04,0,36088,0,7730
1399/06/04,0,400,0,21120
1399/06/04,0,49668,0,7730
1399/06/04,0,500,0,21120
1399/06/04,0,5387,0,7730
1399/06/04,0,694,0,7730
1399/06/04,0,700,0,21120
1399/06/04,0,705,0,21120
1399/06/04,0,750,0,21120
1399/06/04,0,800,0,7730
1399/06/04,0,902,0,7730
1399/06/04,0,941,0,21120
1399/06/04,30086,0,29490,0
1399/06/10,13432,0,3720,0
1399/06/10,174027,0,3720,0
1399/06/12,78,0,18500,0
1399/06/15,0,1200,0,28202
1399/06/15,0,17254,0,28210
1399/06/15,0,1844,0,28202
1399/06/15,0,200,0,28202
1399/06/15,0,22159,0,30480
1399/06/15,0,2222,0,28202
1399/06/15,0,2500,0,28202
1399/06/15,0,3,0,28202
1399/06/15,0,3115,0,6630
1399/06/15,0,42,0,28210
1399/06/15,0,5000,0,6630
1399/06/15,0,598,0,28220
1399/06/15,0,64578,0,6630
1399/06/15,0,758,0,6630
1399/06/15,0,9693,0,28202
1399/06/15,1000,0,17100,0
1399/06/15,1000,0,17100,0
1399/06/15,10000,0,3550,0
1399/06/15,105,0,16940,0
1399/06/15,114,0,16940,0
1399/06/15,1180,0,17100,0
1399/06/15,158,0,16940,0
1399/06/15,160,0,16940,0
1399/06/15,160,0,16940,0
1399/06/15,160,0,16940,0
1399/06/15,160,0,16940,0
1399/06/15,160,0,16940,0
1399/06/15,161,0,16940,0
1399/06/15,161,0,16940,0
1399/06/15,161,0,16940,0
1399/06/15,1611,0,3550,0
1399/06/15,1952,0,17100,0
1399/06/15,2000,0,17100,0
1399/06/15,27204,0,18290,0
1399/06/15,2810,0,3550,0
1399/06/15,3800,0,17020,0
1399/06/15,40000,0,3550,0
1399/06/15,412,0,3550,0
1399/06/15,41978,0,3550,0
1399/06/15,439,0,3550,0
1399/06/15,500,0,17100,0
1399/06/15,5499,0,3550,0
1399/06/15,600,0,17100,0
1399/06/15,7903,0,17020,0
1399/06/15,8,0,16940,0
1399/06/15,8422,0,17100,0
1399/06/15,926,0,17100,0
1399/06/15,9500,0,3550,0
1399/06/15,96,0,16940,0
1399/06/19,864,0,1750,0
1399/06/25,0,17000,0,41200
1399/06/25,19924,0,35240,0
1399/06/26,0,18064,0,27935
1399/06/26,0,2407,0,27650
1399/06/26,0,3000,0,27650
1399/06/26,0,3595,0,27650
1399/06/26,0,360,0,27650
1399/06/26,0,624,0,27650
1399/06/26,0,8600,0,27650
1399/06/29,0,13718,0,36340
1399/06/29,1707,0,17774,0
1399/06/29,20727,0,17774,0
1399/06/29,39234,0,17774,0
1399/06/29,46292,0,21540,0
1399/06/29,5590,0,17774,0
1399/07/02,0,1104,0,9000
1399/07/02,0,11223,0,26200
1399/07/02,0,2221,0,9000
1399/07/02,0,2378,0,26200
1399/07/02,0,29943,0,9000
1399/07/02,0,4500,0,9000
1399/07/02,0,59626,0,9000
1399/07/02,1100,0,10100,0
1399/07/02,21798,0,17480,0
1399/07/02,50455,0,17129,0
1399/07/08,0,10000,0,2510
1399/07/08,0,100000,0,2510
1399/07/08,0,201065,0,2510
1399/07/08,0,4000,0,2510
1399/07/08,0,5000,0,2510
1399/07/08,0,79935,0,2510
1399/07/09,0,14000,0,23000
1399/07/09,0,15987,0,23000
1399/07/09,0,294,0,23000
1399/07/09,0,3923,0,23000
1399/07/09,0,500,0,23000
1399/07/09,0,55296,0,23000
1399/07/12,100,0,46976,0
1399/07/12,1000,0,46976,0
1399/07/12,10382,0,46976,0
1399/07/12,1100,0,46976,0
1399/07/12,145,0,46976,0
1399/07/12,150,0,46976,0
1399/07/12,175,0,46976,0
1399/07/12,213,0,46976,0
1399/07/12,2576,0,46976,0
1399/07/12,350,0,46976,0
1399/07/12,4700,0,46976,0
1399/07/12,500,0,46976,0
1399/07/12,916,0,46976,0
1399/07/15,0,1000,0,34120
1399/07/15,0,1090,0,34210
1399/07/15,0,147,0,34120
1399/07/15,0,147,0,34120
1399/07/15,0,148,0,34120
1399/07/15,0,15000,0,35370
1399/07/15,0,15000,0,36200
1399/07/15,0,200,0,34120
1399/07/15,0,200,0,34120
1399/07/15,0,200,0,34120
1399/07/15,0,236,0,34120
1399/07/15,0,250,0,34120
1399/07/15,0,3292,0,34120
1399/07/15,0,500,0,34120
1399/07/15,0,500,0,34120
1399/07/15,0,500,0,34120
1399/07/15,0,5076,0,34120
1399/07/15,0,700,0,34120
1399/07/15,0,814,0,34120
1399/07/16,0,1200,0,16541
1399/07/16,0,1300,0,16541
1399/07/16,0,1805,0,16541
1399/07/16,0,310,0,16541
1399/07/16,0,350,0,16541
1399/07/16,0,44550,0,16541
1399/07/16,0,4500,0,16541
1399/07/16,0,4816,0,16541
1399/07/16,0,500,0,16541
1399/07/16,0,669,0,16541
1399/07/16,198453,0,3250,0
1399/07/16,201547,0,3250,0
1399/07/16,60408,0,16100,0
1399/07/20,0,10,0,13933
1399/07/20,0,100,0,54020
1399/07/20,0,1000,0,17700
1399/07/20,0,1000,0,54050
1399/07/20,0,130,0,54020
1399/07/20,0,14151,0,16020
1399/07/20,0,150,0,54050
1399/07/20,0,16,0,16411
1399/07/20,0,1600,0,17700
1399/07/20,0,18689,0,17700
1399/07/20,0,220,0,54030
1399/07/20,0,27733,0,17700
1399/07/20,0,278,0,17700
1399/07/20,0,35849,0,16020
1399/07/20,0,37833,0,54010
1399/07/20,0,50000,0,15870
1399/07/20,0,50000,0,17840
1399/07/20,0,50000,0,18190
1399/07/20,0,670,0,3810
1399/07/20,0,7,0,45600
1399/07/20,0,700,0,17700
1399/07/20,10000,0,3580,0
1399/07/20,110066,0,3580,0
1399/07/20,114355,0,3580,0
1399/07/20,14089,0,3580,0
1399/07/20,1500,0,3580,0
1399/07/20,15000,0,3580,0
1399/07/20,15000,0,3580,0
1399/07/20,17177,0,3580,0
1399/07/20,20100,0,3580,0
1399/07/20,209525,0,3580,0
1399/07/20,2464,0,3580,0
1399/07/20,26300,0,3580,0
1399/07/20,266645,0,3580,0
1399/07/20,2672,0,3580,0
1399/07/20,286195,0,3580,0
1399/07/20,3000,0,3580,0
1399/07/20,305000,0,3580,0
1399/07/20,3471,0,3580,0
1399/07/20,3805,0,3580,0
1399/07/20,4000,0,3580,0
1399/07/20,50000,0,3580,0
1399/07/20,53424,0,3580,0
1399/07/20,5850,0,3580,0
1399/07/20,8000,0,3580,0
1399/07/20,82748,0,3580,0
1399/07/20,84156,0,3580,0
1399/07/20,8458,0,3580,0
1399/07/20,87000,0,3580,0
1399/07/21,0,1100,0,15450
1399/07/21,48021,0,41110,0
1399/07/22,0,1000,0,17830
1399/07/22,0,100000,0,4550
1399/07/22,0,100000,0,4560
1399/07/22,0,112252,0,3050
1399/07/22,0,155701,0,3050
1399/07/22,0,1608,0,13070
1399/07/22,0,1900,0,15915
1399/07/22,0,197330,0,3050
1399/07/22,0,2670,0,3050
1399/07/22,0,284,0,17830
1399/07/22,0,3000,0,15915
1399/07/22,0,3000,0,17830
1399/07/22,0,317,0,13080
1399/07/22,0,320,0,15915
1399/07/22,0,350,0,15915
1399/07/22,0,3761,0,17830
1399/07/22,0,414,0,17830
1399/07/22,0,454,0,17830
1399/07/22,0,47215,0,15915
1399/07/22,0,500,0,17830
1399/07/22,0,5587,0,17830
1399/07/22,0,6266,0,15915
1399/07/22,0,650,0,17830
1399/07/22,0,99708,0,4550
1399/07/22,144071,0,3880,0
1399/07/22,5000,0,3880,0
1399/07/22,9650,0,3880,0
1399/07/22,98035,0,3880,0
1399/07/27,0,10000,0,30799
1399/07/27,0,299,0,30799
1399/07/27,0,41777,0,30799
1399/07/27,0,49698,0,30799
1399/07/27,0,648,0,30799
1399/07/27,0,964,0,30799
1399/07/28,0,10000,0,3360
1399/07/28,0,10000,0,3360
1399/07/28,0,1415,0,3360
1399/07/28,0,146780,0,3360
1399/07/28,0,14825,0,3360
1399/07/28,0,1500,0,3360
1399/07/28,0,1500,0,3360
1399/07/28,0,1516,0,3360
1399/07/28,0,1709,0,3360
1399/07/28,0,2000,0,3360
1399/07/28,0,2965,0,3360
1399/07/28,0,30000,0,3360
1399/07/28,0,3333,0,3360
1399/07/28,0,5000,0,3360
1399/07/28,0,6414,0,3360
1399/07/28,0,70000,0,3360
1399/07/28,0,91043,0,3360
1399/07/30,0,1000,0,16830
1399/07/30,0,1000,0,24110
1399/07/30,0,10000,0,3290
1399/07/30,0,10000,0,3360
1399/07/30,0,100000,0,3350
1399/07/30,0,1183,0,16830
1399/07/30,0,1200,0,24110
1399/07/30,0,1236,0,24110
1399/07/30,0,12605,0,3350
1399/07/30,0,12818,0,16820
1399/07/30,0,1300,0,16830
1399/07/30,0,144249,0,3290
1399/07/30,0,1500,0,3360
1399/07/30,0,1500,0,3360
1399/07/30,0,1500,0,3360
1399/07/30,0,1520,0,3290
1399/07/30,0,1535,0,3360
1399/07/30,0,1550,0,3350
1399/07/30,0,15849,0,3360
1399/07/30,0,166195,0,3290
1399/07/30,0,18133,0,3290
1399/07/30,0,184430,0,3350
1399/07/30,0,1850,0,3350
1399/07/30,0,19719,0,24110
1399/07/30,0,2000,0,16820
1399/07/30,0,2000,0,16830
1399/07/30,0,2000,0,24110
1399/07/30,0,2000,0,3290
1399/07/30,0,2000,0,3360
1399/07/30,0,20000,0,3290
1399/07/30,0,20575,0,16820
1399/07/30,0,20649,0,3350
1399/07/30,0,2100,0,24110
1399/07/30,0,220,0,24110
1399/07/30,0,223,0,24110
1399/07/30,0,223,0,24110
1399/07/30,0,23592,0,12770
1399/07/30,0,2403,0,3290
