date(shamsi),number of buy,number of sell,avg price buy,avg price sell
1398/07/06,0,500,0,3197
1398/07/06,0,50000,0,3194
1398/07/06,0,1000,0,3192
1398/07/06,0,200,0,3192
1398/07/06,0,1240,0,3192
1398/07/06,0,5116,0,3190
1398/07/06,0,5000,0,3185
1398/07/06,0,4000,0,3184
1398/07/06,0,1000,0,3183
1398/07/06,0,10000,0,3183
1398/07/06,0,10000,0,3183
1398/07/06,0,1000,0,3192
1398/07/06,0,60802,0,3182
1398/07/06,0,51,0,3181
1398/07/06,0,7949,0,3181
1398/07/06,0,2000,0,3182
1398/07/06,0,380,0,3182
1398/07/06,0,8000,0,3181
1398/07/06,0,1000,0,3182
1398/07/06,0,10000,0,3182
1398/07/06,0,34051,0,3181
1398/07/06,0,20000,0,3181
1398/07/06,0,34949,0,3181
1398/07/06,0,19628,0,3181
1398/07/06,0,10000,0,3182
1398/07/06,0,16216,0,3181
1398/07/06,0,3467,0,3181
1398/07/06,0,61784,0,3180
1398/07/06,0,13485,0,3179
1398/07/06,0,20000,0,3179
1398/07/06,0,6277,0,3179
1398/07/06,0,3723,0,3179
1398/07/06,0,10000,0,3178
1398/07/06,0,1000,0,3177
1398/07/06,0,4000,0,3176
1398/07/06,0,11556,0,3176
1398/07/06,0,500,0,3176
1398/07/06,0,10000,0,3179
1398/07/06,0,500,0,3179
1398/07/06,0,10000,0,3179
1398/07/06,0,622,0,3179
1398/07/06,0,1000,0,3177
1398/07/06,0,2200,0,3177
1398/07/06,0,500,0,3177
1398/07/06,0,10000,0,3177
1398/07/06,0,2308,0,3177
1398/07/06,0,6845,0,3177
1398/07/06,0,10000,0,3177
1398/07/06,0,500,0,3177
1398/07/06,0,19427,0,3189
1398/07/06,0,73,0,3190
1398/07/06,0,4000,0,3187
1398/07/06,0,376,0,3197
1398/07/06,0,5000,0,3197
1398/07/06,0,5000,0,3197
1398/07/06,0,3120,0,3197
1398/07/06,0,2776,0,3197
1398/07/06,0,1440,0,3196
1398/07/06,0,3210,0,3195
1398/07/06,0,1229,0,3195
1399/04/22,537,0,18540,0
1399/04/22,0,534,0,18540
1399/04/22,0,3,0,18540
1399/06/30,340,0,18390,0
1399/06/30,500,0,18390,0
1399/06/30,824,0,18400,0
1399/06/30,8054,0,18400,0
1399/06/30,1000,0,18400,0
1399/06/30,1500,0,18400,0
1399/06/30,550,0,18400,0
1399/06/30,1000,0,18400,0
1399/06/30,400,0,18400,0
1399/06/30,2550,0,18400,0
1399/06/30,10353,0,18400,0
1399/06/30,26997,0,18400,0
1399/06/30,250,0,17970,0
1399/06/30,13318,0,18000,0
1399/06/30,900,0,18000,0
1399/06/30,300,0,18000,0
1399/06/30,332,0,18000,0
1399/06/30,140,0,18040,0
1399/06/30,8420,0,18100,0
1399/06/30,400,0,18150,0
1399/06/30,57,0,18190,0
1399/06/30,7081,0,18200,0
1399/06/30,500,0,18290,0
1399/06/30,5804,0,18290,0
1399/06/30,410,0,18290,0
1399/06/30,340,0,18300,0
1399/06/30,1200,0,18300,0
1399/06/30,14926,0,18300,0
1399/07/05,1300,0,17990,0
1399/07/05,5000,0,17990,0
1399/07/05,21372,0,17990,0
1399/07/05,11743,0,18340,0
1399/07/05,400,0,18340,0
1399/07/05,21,0,18340,0
1399/07/05,11175,0,18340,0
1399/07/20,0,50000,0,16140
1399/07/20,0,5000,0,15900
1399/07/20,0,626,0,15900
1399/07/20,0,3137,0,15900
1399/07/20,0,627,0,15900
1399/07/20,0,2000,0,15900
1399/07/20,0,6251,0,15900
1399/07/20,0,2511,0,15900
1399/07/20,0,4500,0,15900
1399/07/20,0,350,0,15900
1399/07/20,0,1000,0,15900
1399/07/20,0,1970,0,15900
1399/07/20,0,1250,0,15900
1399/07/20,0,500,0,15900
1399/07/20,0,400,0,15900
1399/07/20,0,2000,0,15900
1399/07/20,0,400,0,15900
1399/07/20,0,793,0,15900
1399/07/20,0,1000,0,15900
1399/07/20,0,10000,0,15900
1399/07/20,0,881,0,15900
1399/07/20,0,1200,0,15900
1399/07/20,0,3604,0,15900
1399/07/30,0,31606,0,13000
1399/07/30,0,674,0,13000
1399/07/30,0,27177,0,13000
1399/04/18,75,0,3200,0
1399/07/20,0,75,0,4430
1399/08/25,14251,0,14000,0
1399/08/25,10000,0,13950,0
1399/08/26,0,5251,0,13280
1399/08/26,0,4749,0,13280
1399/08/26,0,14251,0,13400
1398/06/31,34250,0,6168,0
1398/06/31,297,0,6167,0
1398/06/31,32753,0,6168,0
1398/06/31,21409,0,6169,0
1398/06/31,200,0,6169,0
1398/06/31,15984,0,6120,0
1398/06/31,48641,0,6060,0
1398/06/31,1559,0,6084,0
1398/06/31,1200,0,6062,0
1398/06/31,5601,0,6080,0
1398/08/12,0,4100,0,6272
1398/08/12,0,4761,0,6272
1398/08/12,0,1587,0,6271
1398/08/12,0,1000,0,6271
1398/08/12,0,189,0,6270
1398/08/12,0,160,0,6270
1398/08/12,0,10000,0,6270
1398/08/12,0,20000,0,6270
1398/08/12,0,430,0,6270
1398/08/12,0,170,0,6240
1398/08/12,0,700,0,6240
1398/08/12,0,10000,0,6238
1398/08/12,0,89130,0,6237
1398/08/12,0,2191,0,6220
1398/08/12,0,2600,0,6220
1398/08/12,0,170,0,6220
1398/08/12,0,1627,0,6220
1398/08/12,0,1198,0,6220
1398/08/12,0,200,0,6220
1398/08/12,0,10636,0,6191
1398/08/12,0,1045,0,6189
1398/06/25,65444,0,4780,0
1398/06/25,10731,0,4794,0
1398/06/25,94739,0,4790,0
1398/06/25,5261,0,4794,0
1398/06/25,21335,0,4794,0
1398/06/25,21679,0,4743,0
1398/06/25,20000,0,4743,0
1398/06/25,5209,0,4743,0
1398/06/30,0,49300,0,4119
1398/06/30,0,700,0,4119
1398/06/30,0,10000,0,4118
1398/06/30,0,3000,0,4118
1398/06/30,0,12363,0,4117
1398/06/30,0,1500,0,4117
1398/06/30,0,5000,0,4117
1398/06/30,0,400,0,4117
1398/06/30,0,250,0,4117
1398/06/30,0,10308,0,4116
1398/06/30,0,7179,0,4116
1398/06/30,0,42821,0,4116
1398/06/30,0,500,0,4116
1398/06/30,0,12000,0,4116
1398/06/30,0,600,0,4116
1398/06/30,0,560,0,4116
1398/06/30,0,2700,0,4116
1398/06/30,0,359,0,4115
1398/06/30,0,500,0,4115
1398/06/30,0,5000,0,4115
1398/06/30,0,10000,0,4115
1398/06/30,0,14000,0,4115
1398/06/30,0,300,0,4115
1398/06/30,0,7249,0,4115
1398/06/30,0,3411,0,4115
1398/06/30,0,1589,0,4115
1398/06/30,0,7000,0,4115
1398/06/30,0,257,0,4115
1398/06/30,0,251,0,4115
1398/06/30,0,500,0,4115
1398/06/30,0,250,0,4115
1398/06/30,0,1000,0,4115
1398/06/30,0,1500,0,4115
1398/06/30,0,32051,0,4115
1398/10/23,5498,0,3350,0
1398/10/23,94502,0,3350,0
1398/10/23,5498,0,3350,0
1398/10/23,30000,0,3350,0
1398/10/23,6500,0,3350,0
1398/10/23,30236,0,3350,0
1398/10/23,1000,0,3350,0
1398/10/23,26766,0,3350,0
1398/10/23,3234,0,3350,0
1398/10/23,32980,0,3350,0
1398/10/23,3550,0,3350,0
1398/10/23,30000,0,3350,0
1398/10/23,30236,0,3350,0
1398/10/23,36784,0,3350,0
1398/10/23,9292,0,3350,0
1398/10/23,500,0,3352,0
1398/10/23,440,0,3354,0
1398/10/23,5000,0,3354,0
1398/10/23,32751,0,3354,0
1398/10/23,15233,0,3354,0
1398/10/23,84767,0,3354,0
1398/10/23,15233,0,3354,0
1398/11/16,0,50000,0,3925
1398/11/16,0,47000,0,3922
1398/11/16,0,3000,0,3922
1398/11/16,0,100000,0,3940
1398/11/27,0,45504,0,3701
1398/11/27,0,39938,0,3701
1398/11/27,0,4558,0,3700
1398/11/27,0,4559,0,3700
1398/11/27,0,30000,0,3700
1398/11/27,0,30000,0,3700
1398/11/27,0,270,0,3700
1398/11/27,0,30000,0,3700
1398/11/27,0,5171,0,3700
1398/11/27,0,9829,0,3700
1398/11/27,0,500,0,3700
1398/11/27,0,500,0,3700
1398/11/27,0,3500,0,3700
1398/11/27,0,30000,0,3700
1398/11/27,0,30000,0,3700
1398/11/27,0,25671,0,3700
1398/11/27,0,4329,0,3700
1398/11/27,0,4038,0,3700
1398/11/27,0,1633,0,3700
1399/08/25,46847,0,4660,0
1399/08/25,3153,0,4660,0
1399/08/26,0,50000,0,4240
1398/09/19,68885,0,2897,0
1398/09/19,31115,0,2897,0
1398/09/19,31115,0,2897,0
1398/09/19,46379,0,2898,0
1398/09/19,22506,0,2898,0
1398/09/19,77494,0,2898,0
1398/09/19,2304,0,2899,0
1398/09/19,20202,0,2899,0
1398/09/19,9798,0,2899,0
1398/09/19,1000,0,2899,0
1398/09/19,30000,0,2899,0
1398/09/19,1000,0,2899,0
1398/09/19,8202,0,2899,0
1398/10/17,0,5080,0,2470
1398/10/17,0,94920,0,2470
1398/10/17,0,5080,0,2470
1398/10/17,0,94920,0,2470
1398/10/17,0,5080,0,2470
1398/10/17,0,94920,0,2470
1398/10/17,0,5080,0,2470
1398/10/17,0,44920,0,2470
1400/06/13,1693,0,22960,0
1400/06/13,1500,0,22960,0
1400/06/13,1147,0,22960,0
1400/06/13,2170,0,22950,0
1400/06/13,4344,0,22930,0
1400/06/13,4338,0,22960,0
1400/06/28,0,487,0,20500
1400/06/28,0,1000,0,20500
1400/06/28,0,1000,0,20500
1400/06/28,0,513,0,20500
1400/06/28,0,4000,0,20520
1400/06/28,0,8192,0,20880
1399/11/13,5000,0,95280,0
1399/11/13,982,0,95200,0
1399/11/13,200,0,95200,0
1399/11/13,100,0,95200,0
1399/11/13,57,0,95200,0
1399/11/13,500,0,95200,0
1399/11/13,500,0,95200,0
1399/11/13,131,0,95200,0
1399/11/13,499,0,95200,0
1399/11/13,543,0,95200,0
1399/11/13,490,0,95200,0
1399/11/13,998,0,95200,0
1399/11/13,0,845,0,89500
1399/11/13,0,2000,0,89500
1399/11/13,0,2155,0,89500
1399/11/13,0,5000,0,89420
1398/07/08,65613,0,2781,0
1398/07/08,34387,0,2781,0
1398/07/08,65613,0,2781,0
1398/07/08,34387,0,2781,0
1398/07/08,65613,0,2781,0
1398/07/08,34387,0,2781,0
1398/07/08,65613,0,2781,0
1398/07/08,34387,0,2781,0
1398/07/08,65613,0,2781,0
1398/07/08,34387,0,2781,0
1398/07/08,65613,0,2781,0
1398/07/08,34387,0,2781,0
1398/07/08,65613,0,2781,0
1398/07/08,34387,0,2781,0
1398/08/13,0,1596,0,2332
1398/08/13,0,11356,0,2330
1398/08/13,0,1536,0,2330
1398/08/13,0,1000,0,2327
1398/08/13,0,2598,0,2326
1398/08/13,0,2000,0,2325
1398/08/13,0,450,0,2324
1398/08/13,0,5000,0,2323
1398/08/13,0,3000,0,2320
1398/08/13,0,10000,0,2320
1398/08/13,0,1464,0,2320
1398/08/13,0,35536,0,2320
1398/08/13,0,8000,0,2320
1398/08/13,0,500,0,2316
1398/08/13,0,500,0,2316
1398/08/13,0,1815,0,2316
1398/08/13,0,16146,0,2315
1398/08/13,0,10000,0,2315
1398/08/13,0,71039,0,2314
1398/08/13,0,28961,0,2314
1398/08/13,0,14600,0,2314
1398/08/13,0,1300,0,2313
1398/08/13,0,1000,0,2313
1398/08/13,0,500,0,2313
1398/08/13,0,900,0,2313
1398/08/13,0,1000,0,2312
1398/08/13,0,3800,0,2312
1398/08/13,0,5000,0,2312
1398/08/13,0,6666,0,2311
1398/08/13,0,26273,0,2311
1398/08/13,0,10000,0,2311
1398/08/13,0,500,0,2320
1398/08/13,0,15964,0,2320
1398/08/13,0,5636,0,2315
1398/08/13,0,4000,0,2313
1398/08/13,0,500,0,2310
1398/08/13,0,1000,0,2309
1398/08/13,0,23650,0,2309
1398/08/13,0,2000,0,2309
1398/08/13,0,63214,0,2309
1398/08/13,0,36786,0,2309
1398/08/13,0,33333,0,2308
1398/08/13,0,29881,0,2308
1398/08/13,0,11667,0,2312
1398/08/13,0,20224,0,2310
1398/08/13,0,2000,0,2310
1398/08/13,0,20000,0,2305
1398/08/13,0,2000,0,2304
1398/08/13,0,10000,0,2304
1398/08/13,0,10000,0,2303
1398/08/13,0,1000,0,2303
1398/08/13,0,500,0,2303
1398/08/13,0,1000,0,2303
1398/08/13,0,1000,0,2302
1398/08/13,0,20609,0,2302
1398/08/13,0,917,0,2302
1398/08/13,0,10000,0,2302
1398/08/13,0,500,0,2302
1398/08/13,0,1297,0,2302
1398/08/13,0,19995,0,2302
1398/08/13,0,13985,0,2301
1398/08/13,0,10000,0,2301
1398/08/13,0,34606,0,2301
1398/08/13,0,1000,0,2301
1398/08/13,0,700,0,2301
1398/08/13,0,7000,0,2301
1398/08/27,32996,0,8079,0
1398/08/27,5000,0,8080,0
1398/08/27,5000,0,8099,0
1398/08/27,1000,0,8099,0
1398/08/27,3755,0,8100,0
1398/08/27,500,0,8100,0
1398/08/27,1749,0,8100,0
1398/08/27,852,0,8100,0
1398/08/27,2000,0,8190,0
1398/08/27,25000,0,8190,0
1398/08/27,5000,0,8195,0
1398/08/27,2000,0,8196,0
1398/08/27,2000,0,8196,0
1398/08/27,2000,0,8196,0
1398/08/27,2500,0,8200,0
1398/08/27,3150,0,8200,0
1398/08/27,6350,0,8200,0
1398/08/27,30,0,8200,0
1398/08/27,6500,0,8215,0
1398/08/27,5000,0,8221,0
1398/08/27,6000,0,8221,0
1398/08/27,32470,0,8222,0
1398/08/27,2097,0,8222,0
1398/08/27,34567,0,8222,0
1398/08/27,13336,0,8222,0
1398/08/27,21231,0,8222,0
1398/08/27,28769,0,8222,0
1398/09/20,0,12542,0,12585
1398/11/30,0,307,0,16507
1398/11/30,0,603,0,16507
1398/11/30,0,1000,0,16507
1398/11/30,0,300,0,16506
1398/11/30,0,10000,0,16505
1398/11/30,0,603,0,16503
1398/11/30,0,11950,0,16502
1398/11/30,0,1281,0,16501
1398/11/30,0,90,0,16500
1398/11/30,0,5000,0,16500
1398/11/30,0,4500,0,16500
1398/11/30,0,2676,0,16500
1398/11/30,0,10,0,16504
1398/11/30,0,1000,0,16502
1398/11/30,0,590,0,16502
1398/11/30,0,600,0,16502
1398/11/30,0,6280,0,16502
1398/11/30,0,65,0,16502
1398/11/30,0,12000,0,16501
1398/11/30,0,2000,0,16500
1398/11/30,0,6937,0,16500
1398/11/30,0,300,0,16500
1398/11/30,0,100,0,16500
1398/11/30,0,1000,0,16500
1398/11/30,0,1000,0,16500
1398/11/30,0,1080,0,16500
1398/11/30,0,4596,0,16500
1398/11/30,0,66,0,16500
1398/11/30,0,4000,0,16500
1398/11/30,0,6850,0,16500
1398/11/30,0,1526,0,16500
1398/11/30,0,500,0,16408
1398/11/30,0,1000,0,16408
1398/11/30,0,2000,0,16408
1398/11/30,0,198,0,16407
1398/11/30,0,2000,0,16407
1398/11/30,0,70,0,16407
1398/11/30,0,8250,0,16407
1398/11/30,0,218,0,16404
1398/11/30,0,1300,0,16404
1398/11/30,0,4700,0,16402
1398/11/30,0,200,0,16402
1398/11/30,0,2305,0,16400
1398/11/30,0,3100,0,16400
1398/11/30,0,19587,0,16351
1398/11/30,0,4572,0,16350
1398/11/30,0,196,0,16500
1398/11/30,0,100,0,16500
1398/11/30,0,241,0,16500
1398/11/30,0,2000,0,16500
1398/11/30,0,61,0,16500
1398/11/30,0,3500,0,16500
1398/11/30,0,500,0,16500
1398/11/30,0,8402,0,16500
1398/11/30,0,12505,0,16500
1398/11/30,0,2495,0,16500
1398/11/30,0,3434,0,16500
1398/11/30,0,1000,0,16500
1398/11/30,0,3000,0,16500
1398/11/30,0,3005,0,16500
1398/11/30,0,221,0,16500
1398/11/30,0,19340,0,16500
1398/11/30,0,25660,0,16500
1398/11/30,0,1447,0,16500
1398/11/30,0,2893,0,16500
1398/11/30,0,2409,0,16500
1398/11/30,0,500,0,16500
1398/11/30,0,680,0,16500
1398/11/30,0,110,0,16500
1398/11/30,0,111,0,16500
1398/11/30,0,1190,0,16500
1398/11/30,0,810,0,16500
1398/11/30,0,604,0,16500
1398/11/30,0,2000,0,16500
1398/11/30,0,1586,0,16500
1400/06/07,4244,0,23470,0
1400/06/07,4244,0,23470,0
1400/06/07,4139,0,23470,0
1400/06/07,105,0,23470,0
1400/06/07,4244,0,23470,0
1400/06/07,4244,0,23470,0
1400/06/07,4244,0,23470,0
1400/06/07,4244,0,23470,0
1400/06/27,0,9000,0,19120
1400/06/27,0,5000,0,19110
1400/06/27,0,5000,0,19500
1400/06/27,0,3000,0,19340
1400/06/28,0,450,0,19200
1400/06/28,0,2550,0,19200
1400/06/28,0,4708,0,18270
1399/08/20,199,0,28290,0
1399/08/20,500,0,28290,0
1399/08/20,193,0,28290,0
1399/08/20,184,0,28290,0
1399/08/20,195,0,28290,0
1399/08/20,250,0,28290,0
1399/08/20,357,0,28290,0
1399/08/20,193,0,28290,0
1399/08/20,543,0,28290,0
1399/08/20,100,0,28290,0
1399/08/20,499,0,28290,0
1399/08/20,190,0,28290,0
1399/08/20,193,0,28290,0
1399/08/20,181,0,28290,0
1399/08/20,500,0,28290,0
1399/08/20,4400,0,28290,0
1399/08/20,1000,0,28290,0
1399/08/20,193,0,28290,0
1399/08/20,2138,0,28290,0
1399/08/20,500,0,28290,0
1399/08/20,145,0,28290,0
1399/08/20,1000,0,28290,0
1399/08/20,2899,0,28290,0
1399/08/20,243,0,28290,0
1399/08/20,447,0,28290,0
1399/08/20,500,0,28290,0
1399/08/20,35,0,28290,0
1399/08/20,300,0,28290,0
1399/08/20,500,0,28290,0
1399/08/20,329,0,28290,0
1399/08/20,500,0,28290,0
1399/08/20,2000,0,28290,0
1399/08/20,1401,0,28290,0
1399/08/20,250,0,28290,0
1399/08/20,2000,0,28290,0
1399/08/20,6406,0,28290,0
1399/08/20,465,0,28290,0
1399/08/20,100,0,28290,0
1399/08/20,1917,0,28290,0
1399/08/20,2558,0,28290,0
1399/08/20,3500,0,28290,0
1399/08/20,100,0,28290,0
1399/08/20,100,0,28290,0
1399/08/20,7934,0,28290,0
1399/08/20,1863,0,28290,0
1399/08/20,7008,0,28200,0
1399/08/20,5446,0,28260,0
1399/08/20,300,0,28260,0
1399/08/20,200,0,28260,0
1399/08/20,37000,0,28260,0
1399/08/20,46,0,28260,0
1399/08/27,0,407,0,33910
1399/08/27,0,900,0,33910
1399/08/27,0,5000,0,33910
1399/08/27,0,600,0,33910
1399/08/27,0,175,0,33910
1399/08/27,0,10000,0,33910
1399/08/27,0,20000,0,33910
1399/08/27,0,1000,0,33910
1399/08/27,0,10000,0,33910
1399/08/27,0,544,0,33910
1399/08/27,0,27149,0,33910
1399/08/27,0,1000,0,33910
1399/08/27,0,1000,0,33910
1399/08/27,0,22225,0,33910
1399/07/30,5929,0,181400,0
1399/07/30,15990,0,181400,0
1400/03/08,0,4023,0,78140
1400/03/08,0,4232,0,78140
1400/03/08,0,12745,0,78140
1400/04/07,0,919,0,118120
1398/07/17,274,0,6250,0
1398/08/28,0,41,0,15349
1398/09/03,0,23,0,17207
1398/09/03,0,210,0,16800
1398/07/20,97534,0,5462,0
1398/07/20,200,0,5462,0
1398/07/20,2266,0,5462,0
1398/07/20,97734,0,5462,0
1398/07/20,2266,0,5462,0
1398/07/20,97734,0,5462,0
1398/07/20,2266,0,5462,0
1398/08/20,0,1497,0,4995
1398/08/20,0,3500,0,4995
1398/08/20,0,15000,0,4995
1398/08/20,0,5798,0,4994
1398/08/20,0,201,0,4994
1398/08/20,0,1993,0,4994
1398/08/20,0,2000,0,4993
1398/08/20,0,2000,0,4993
1398/08/20,0,5200,0,4993
1398/08/20,0,2000,0,4992
1398/08/20,0,739,0,4992
1398/08/20,0,5200,0,4992
1398/08/20,0,2000,0,4991
1398/08/20,0,500,0,4991
1398/08/20,0,10000,0,4991
1398/08/20,0,31761,0,4990
1398/08/20,0,200,0,4990
1398/08/20,0,900,0,4990
1398/08/20,0,210,0,4990
1398/08/20,0,700,0,4990
1398/08/20,0,5000,0,4990
1398/08/20,0,400,0,4990
1398/08/20,0,1000,0,4990
1398/08/20,0,1000,0,4990
1398/08/20,0,201,0,4990
1398/08/20,0,1000,0,4990
1398/08/20,0,9194,0,4990
1398/08/20,0,2000,0,4990
1398/08/20,0,300,0,4990
1398/08/20,0,10000,0,4990
1398/08/20,0,1992,0,4990
1398/08/20,0,1575,0,4990
1398/08/20,0,8939,0,4990
1398/08/20,0,8361,0,4990
1398/08/20,0,10000,0,4990
1398/08/20,0,10000,0,4990
1398/08/20,0,10000,0,4990
1398/08/20,0,10000,0,4990
1398/08/20,0,10000,0,4990
1398/08/20,0,7639,0,4990
1398/08/20,0,19816,0,4990
1398/08/20,0,1992,0,4990
1398/08/20,0,50000,0,4990
1398/08/20,0,400,0,4990
1398/08/20,0,4986,0,4990
1398/08/20,0,2201,0,4990
1398/08/20,0,200,0,4990
1398/08/20,0,9050,0,4990
1398/08/20,0,10000,0,4990
1398/08/20,0,1355,0,4990
